url,live
https://olx.pl-safely.live/receive/payout/866280320,1
https://scuritypembatalanfb.free-event091.gq/login.php,0
https://joingrupwamabaryoutuber.ocry.com/login.php,1
http://igforhelpsupportservice.ml/help/contact/606967319425038,1
https://www.dofus-venturo.shop///,1
http://consagraciononline.000webhostapp.com/,1
https://dofus-edition.com/,1
https://mail-actions.000webhostapp.com/,1
https://olx.pl-saveorder.life/getpayment/payout/618391569,0
https://santoshwomencarehospital.com/Service/Security/Login/amazon/,1
http://eeredirect-contract-info.com/?e=2,0
https://clviaamoncssss.wixsite.com/my-site,1
https://www.amazon.co.jp-qaq.ga/signin/,1
https://helperdk.com/slik/xtrm/ben/meine/prPImJhXY4jnEWLez/meine.Anmelden.php?cgi_auth=XZD3tiiQQf9R8kpP66DSJlj43DJqByzzqQcs4VOFGVKEWyMazQC5QE5KjCNd5ei6vdTXII4KHbmvlMYim6N1QvhbjC8NyTLQZ4DDbDDk0rVtwHciuqN,1
https://account-update.security.axnw9cia1ckeju30cpanxjbs.top/signin/[email protected],1
https://account-update.security.msdcjeuwivnalxchuaiuwvgs.top/signin/[email protected],0
https://amazon-prime.today/pc/,1
https://p3plvwcpnl448246.prod.phx3.secureserver.net/~server1/includes/auths/pSiz3SeykAm9CsZJ8/meine.Anmelden.php,1
https://amazon-prime.today/,1
https://dbs-friends-votes.club/sg?prize=anything,1
https://dbs-friends-votes.work/sg?prize=anything,1
https://dbs-friends-votes.com/sg?prize=anything,1
https://rakuten-li.buzz/,1
https://rakuten-li.xyz/,1
https://rakuten-li.online/,1
https://www51.aproveiteelevetodaaloja.com/americanas/496906548/produto/falhanopagamento.php,1
https://olx.pl.dostawvka.ru,1
https://www.smbc-card.hpdeng.com/,1
http://help-dbs.net,1
https://myetherwallet.comkk.org/,1
https://pontoitacumulados.myddns.me/,1
https://ee-infochecker.com/account/index?ac=ee,1
https://ee-infochecker.com/,1
http://hjg.zgwvlsm.cn/,1
https://wanda.ukwebsolutionsdirect.com/~totalproperty/directwebsolutions/c3250797b929e7b652a0a379eec7564b/?dispatch=2MDiLNELT1zGXb2R3yjnxZj7I11iOR7QDL9pyOarQK8OWaFZJZ&email=,1
https://mieiendk-her.netlify.app/,1
https://likethispictureplease.000webhostapp.com/,0
https://dropb0x-sharepoint998900087.000webhostapp.com/,1
https://pedulikasihforindo.000webhostapp.com/index1.php,1
https://abitobd.com/wp-admin/css/colors/coffee/Login.walmart,1
https://girokonto.sicherheitsverfahren-v2-cust28127733.ru/connectupdate/spk/9166ca727162bd7e6cb1ccb741fefb1a08cb4025/,1
http://www.runescape.com-nv.xyz/,1
https://www.runescape.com-nv.xyz/,1
http://cavyr.com.ar/boottrap/Finish.php?&sessionid=,1
http://165.227.161.25/,1
https://alabaster-buttered-camera.glitch.me/index.html#,1
https://www.secure.runescape.com-nv.xyz/,1
http://www.secure.runescape.com-nv.xyz/,1
http://baguettecracks.com/hmpqnlqhvy.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDDCfVGBH,1
https://hgfgbhdg.com/jp/login,1
https://hgfgbhdg.com/jp,1
https://0024firmadigital2pre506costarica.000webhostapp.com/,1
https://fidelity-401k-account.000webhostapp.com/,1
https://dfdsgsdfhg.com/jp/login,1
https://dfdsgsdfhg.com/jp,0
https://test.1947restaurant.com.au/wp-includes/certificates/.../home/one/one/,1
http://link.upnyk.ac.id/1na,0
https://info.case-id-pp-330-443-754-login.olivebuilder.com/id/nino/,1
https://secure-billings-ee.com/,0
https://my.ee-accountpriority.com/,0
https://ee-accountreview-validation.com/,1
https://eesupport-update.com/,1
https://id.ee-accountlogin.net/,1
https://ee-billinginformation.com/EE/,1
https://id.ee-acc.com/,1
https://eebill-failure.co.uk/,1
https://ee.failurebill-resolve.com/,1
https://ee.latestbill-failure.com/,1
https://btinternetcom1.weebly.com/,1
http://bdto.associateneed.link/index,1
https://campaignmay2u.com/home/m2u/common/login.do,1
http://runescape.comnc.xyz/,1
https://www.runescape.comnc.xyz/,0
http://www.runescape.comnc.xyz/,1
https://runescape.comnc.xyz/,1
https://3.co.uk.mystatement-confirmation.com,0
http://claim-mytax-rebate.com/,1
http://hjg.cdwjaly.cn/,1
https://home-post-die-sendungsstatus.swiss-go-acess.com/post/,1
http://securematicsrecruitment.co.uk/vendor/phpunit/phpunit/src/Util/PHP/logs.php,1
http://wp1.taraza22.z2erz.spectrum.myjino.ru/mazon/welcome/signin.php,0
http://trusteefortrust.com/@,0
http://boz-id4d5a6s245d6s.arclinearomaparioli.it/in2/,1
https://bsmecuador.com/css/MARKET/,0
https://veloson.com.ua/sm.php,0
https://onemenujm.com/.FR/customer_center/user-727781/,1
https://onemenujm.com/.FR/,1
https://byc-ksa.com/vqmod/absa/AbsaOnline.htm,0
https://rakuton.co.jp.jr1a3eit.cc/,0
https://uniswap-get.org/,1
https://shdnewku.lsdnehqwjwyoasde.shop/,1
https://rakuton.co.jp.hxeh5owr.cc/,1
http://samircanel20.com/BETO/,1
http://hjg.kssxlw.cn/,1
http://hjg.ocjlryl.cn/,1
https://suelos.chapingo.mx/wp-content/plugins/outlook_owa/[email protected],0
http://www.runescape.com-in.xyz/,1
https://www.runescape.com-in.xyz/,1
http://runescape.com-in.xyz/,1
https://runescape.com-in.xyz/,1
http://www.runescape.com-x.xyz/,1
http://runescape.com-x.xyz/,1
https://www.runescape.com-x.xyz/,1
https://runescape.com-x.xyz/,1
https://www.secure.runescape.com-x.xyz/,1
http://www.secure.runescape.com-x.xyz/,1
http://loattnsawsttn.com/images/base/file/,1
http://midmvsafe3l2.com/redir/base/file/,1
https://www.runescape.com-f.xyz/,1
http://www.runescape.com-f.xyz/,1
https://runescape.com-f.xyz/,1
http://runescape.com-f.xyz/,1
https://www.smbc-card.egfhj.com/mem.php,1
http://amaznn.co.jp.bukuit8h.cc/,0
http://www.runescape.com-z.xyz/,1
https://www.runescape.com-z.xyz/,1
http://runescape.com-z.xyz/,1
https://runescape.com-z.xyz/,1
https://secure.runescape.com-z.xyz/,1
http://secure.runescape.com-z.xyz/,1
http://182.16.74.3/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;[email protected]&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,1
http://www.runescape.com-u.xyz/,1
http://runescape.com-u.xyz/,1
https://www.runescape.com-u.xyz/,1
https://runescape.com-u.xyz/,1
http://twyr.associateneed.link/index,1
https://u.to/iSX3Gg?notification-identity-office,1
http://notification-identity-checking-page-recovery.gq/pages.php,1
http://notification-identity-checking-page-recovery.ga/?safe-secure/login-alerts#005wtfg,0
http://notification-identity-checking-page-recovery.ga/pages.php,0
https://www.viabcpbeta-zonasegura.com/iniciar-sesion,0
http://zonasegurasviabcpbetas-pe.tk/iniciar-sesion,1
https://stumblepudding.com/wxw.viasyzonasegurabeta.enlineavialbcp.com/activar/tus/operaciones/y/transferencias-/en-/Lineas/viabcp.com.pe/iniciar-sesion,1
http://rakuton.co.jp.khdvl4ff.cc/,1
https://attnotificationyouremailytirtfi65ghhgk.weebly.com/,0
https://yahooomailatt.weebly.com/,1
https://form-online-identity-verification.my.id/pages.php,1
https://www.id-nab.com/Login/z0n51/login-1.php,1
https://www.smbc-ccad.vip/,1
http://148.66.24.187/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&[email protected]&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signin,1
https://difflorore.web.app/,0
http://furigota.temp.swtest.ru/271889361470070921db44556e4eef/,0
https://www.epos-jp.cc/,1
https://revision3.godaddysites.com/,0
http://allenhgm.com/,1
http://smbc-ccad.vip/,1
https://www.smbc-ccad.cc/,1
https://bald-shadowed-cobbler.glitch.me/#,1
https://www.annazon-vpsupportinto-co-jp.isoajm-cxakl.top/,1
https://secure.runescape.co-m.xyz/,0
http://secure.runescape.co-m.xyz/,1
https://meingebuhrenfrei-7d0ad9.ingress-baronn.easywp.com/es/ing/,1
https://ewbwehqbdsihwh.weebly.com/,1
https://drhansacu.com/js/us/DC/index.php,1
https://company-11326489780965446.tk/checkpoint_next.html?Facebook_Update=,0
https://rb.gy/ajiof3?Facebook_Update,0
https://company-11326489780965446.tk/Login_to_Facebook.html,0
https://services.runescape.com-vzla.ru/,1
http://services.runescape.com-vzla.ru/,1
https://secure.runescape.com-vzla.ru/,1
http://secure.runescape.com-vzla.ru/,1
https://offersforbrands.com/index.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGGBH,1
https://yahoolinkdomainz.weebly.com/,1
http://fb-newss1.gq/,0
http://fb-newss1.ga/,0
http://fb-newss1.ml/,1
http://verivikasi-pemblokiran-fb05.tk/login.php,0
https://dropb0x-sharepoint334444566777.000webhostapp.com/,1
https://dropb0x-filefolder765536363.000webhostapp.com/,1
http://ohiostatebasementwaterproofing.com/images/redirect/redirection.php,1
https://bythefireplace.co/files/login.php?ned_id=28d4bdaf34b4a90394aa80f1f32cd160667e2e92059cb9c2&country=South%20Africa&iso=ZA&expired=2021013020210130202101,1
http://rakuten.co.jp.rakukln.xyz/,1
http://mail.locksmithinjonesboroarkansas.com/netb/Home/,1
http://fb-2k21.ga/,0
http://fb-2k21.tk/,1
http://fb-2k21.ml/,0
http://fb-2k21.cf/,0
https://info.case-id-pp-330-443-754-login.olivebuilder.com/id/log-in/,1
https://dowaba-s2dhl.blogspot.com/,1
https://home-post-die-sendungsstatus.die-postswiss-access.com/post/,1
https://sebat-dhl.blogspot.com/,1
https://tps-dhl-global.net/Home_eng/F004f19441/home.php,1
https://error-ee-payment.com/,0
http://error-ee-payment.com/,0
http://www.pa-schoolwear.co.uk/wp-content/themes/twentyfive/templates/.../home/one/one/,0
https://sourcekode.com.ng/.well-known/acme-challenge/.../home/,0
http://s.id/kpkkpkkpk,1
http://link.upnyk.ac.id/1mb,0
http://furigota.temp.swtest.ru/,0
https://ee-billing.org.uk/,1
https://orange-mail856210.wixsite.com/servicevocale,0
http://link.upnyk.ac.id/1n1,1
https://rakutennc.godiiuretyun.work/,1
https://www.dofus-cadeaux.shop/home.php,0
http://rakuton.co.jp.1exi8hyf.cc/,1
https://dofus-store.shop/,1
https://www.dofus-venturo.shop//,1
https://www.dofus-venturo.shop,1
https://www.dofus-gains.shop,1
https://dofus-mmorpg.shop,1
https://s.id/kpkkpkkpk,1
https://mycard.rithishoppy.in/index.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCVfGBH,1
http://hjg.prkhetu.cn/,1
http://oer.mtu.edu.ng/https/,1
http://oer.mtu.edu.ng/https,1
https://oer.mtu.edu.ng/https/,1
https://oer.mtu.edu.ng/https,1
https://www.smbc-card.egfhj.com/,0
http://amaznn.co.jp.ezokinsc.cc/,0
http://erweima.shengzenongyao.com/Public/Uploads/20200409/inventory/merchants/zz-error/nuphedrine.php?busy=m1rbu0dkd5k9x6&force=per&front=child,1
https://j.mp/2Mdyots,1
https://updateinfouk.com/,1
https://sparkasse-service.sicherheitsverfahren-v2-cust28127733.ru/connectupdate/spk/,1
https://nwresearchinstitute.com/,1
http://weeniecat.com/.well-known/pki-validation/pki-validation/login/login.php,1
http://hjg.uhbvmqi.cn/,1
http://amaznn.co.jp.dvxsi1ua.cc/,0
https://www.celsius-process.com/in/,0
https://smbcc.lonewoaini.work/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_se[email protected]b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,0
https://smbcc.lonewoaini.work/,0
https://smbcc.kutternytg.work/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_se[email protected]b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,0
http://smbcc.kutternytg.work,0
https://smbcc.ppustter.work/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_se[email protected]b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,1
https://smbcc.ppustter.work/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_se[email protected]b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,1
http://smbcc.ppustter.work,0
https://smbcc.kutternytg.xyz/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_se[email protected]b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,1
https://smbcc.lonewoaini.shop/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_se[email protected]b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,0
http://smbcc.lonewoaini.shop,1
https://go2decals.com/index.html?gcGDRAewqA$z*FD*cGCHjBJnhBGvFCDRXTCyVBunINHBYGTFCR*,1
http://hjg.xqbkqye.cn/,1
https://bitly.com/3prJhpK,1
http://issi.associateneed.link/index,1
https://cafeslacatedral.com/,1
https://ee-bill-failure.co.uk/,1
https://ee-login-updatepaymentmethod.xyz/,1
https://comsumenten-info.com/sns/,0
https://billings-verify-myee.com/account/index?ac=ee,0
https://billings-verify-myee.com/,0
https://ee.failurebill-update.com/,1
https://t.co/MDRlTaQHup,1
https://fb-checkpointpage.000webhostapp.com/security/login.php,0
https://pleasewaitredirectingto.000webhostapp.com/,1
https://dropb0x-panel32333222.000webhostapp.com/,1
https://dropb0x-filefolder0f0f0fddd.000webhostapp.com/,0
https://www.wvvwinterbabancaporinternetpe.com/doc/login.php,1
https://www.wvvwinterbabancaporinternetpe.com,0
https://bloody-lifeboats.000webhostapp.com/,0
"https://services.runascape.com-ro.ru/m=weblogin/loginform231,756,955,59675216,2167",1
https://babykingly.com/store/wp-admin/dhl/,1
https://home-post-die-sendungsstatus.die-postswiss-go.com/post/,1
https://jp-rakuten.b-3.top/,1
https://quirurgicamente.com/netzero_com/dbbaf8d2fee839c774bb304740722089/,1
https://jp-rakuten.o-1.top/rms-nid-vc__event=login&service_id=top-1,1
https://arnazon.oo.ip.qmjidym.cn/pc/,1
https://newjuno8.godaddysites.com/,0
https://www.samuelearcangioli.com/new/portfolio/,1
http://pieknapolska.online/ciekawe,1
http://polskarelacje.online/ama,1
http://polskajdzisiaj.online/ama,0
https://www.amazcnr-oo.jp.infoamazonjp.xyz/signin/,0
https://jp-rakuten.c-1.top/rms-nid-vc__event=login&service_id=top-1,1
https://jp-rakuten.a-1.top/rms-nid-vc__event=login&service_id=top-1,1
https://jp-rakuten.g-1.top/rms-nid-vc__event=login&service_id=top-1,1
https://jp-rakuten.k-1.top/rms-nid-vc__event=login&service_id=top-1,1
https://jp-rakuten.l-1.top/rms-nid-vc__event=login&service_id=top-1,1
https://masternews.org/wp-includes/certificates/.secure.home/one/one/,0
https://rosepetalonlinestore.com/admin/controller/extension/extension/.../,1
https://avxxvxz.jpjd.xyz/pc/,1
https://rakuton.co.jp.8uadrmrl.cc/,0
http://hjg.ylxwznj.cn/,1
https://dofus-retrovlox.shop/,0
https://www.dofus-gains.shop/,1
https://www.dofus-venturo.shop/,1
https://promos.meetlocals.com/geo/click.php?bannerid=&campaignid=&zoneid=&rurl=http://myaccountoptus.com/[email protected],0
https://my.webratio.com/learn/miu11a?hinu15a.block=12&miu11a.icp28a=http://myaccountoptus.com/[email protected],0
https://www.poweryourlifenetwork.com/links.php?url=http://myaccountoptus.com/[email protected],0
http://www.injoys.net/bburl.php?to=http://myaccountoptus.com/[email protected],0
https://main--wonderful-hamilton-841560.netlify.app/,1
http://www.merca.com/cgi-bin/clickcount.pl?url=http://myaccountoptus.com/[email protected],0
http://fbb-logtrye.ml/,0
http://fbb-logtrye.cf/,0
http://proxy-bl.researchport.umd.edu/login?url=http://myaccountoptus.com/[email protected],0
https://rakuton.co.jp.2gj7bnp1.cc/,1
http://www.prokhorovfund.ru/bitrix/rk.php?goto=http://myaccountoptus.com/[email protected],0
http://www.cyprus-net.com/banner_click.php?banid=4&link=http://myaccountoptus.com/[email protected],0
http://kriv.biz/go/url=http:/myaccountoptus.com/[email protected],0
http://matureperversion.com/out.php?http://myaccountoptus.com/[email protected],0
https://intermatico-enlinea.com/,1
https://paypal.server.account-update-service.co/,0
http://belovo-spshka.com/go.php?http://myaccountoptus.com/[email protected],0
http://shit-around.com/cgi-bin/out.cgi?ses=4PZXUmcgTr&id=26&url=http://myaccountoptus.com/[email protected],0
http://www.ohi.org.tw/index/link.php?id=1&link=http://myaccountoptus.com/[email protected],0
http://verivikasi-pemblokiran-fb07.gq/login.php,0
https://surl.me/ek6kq,0
http://rakuton.co.jp.7jdutsok.cc/,0
http://rakuton.co.jp.2sat40pw.cc/,1
https://www.amozon.co.jp.sing-amonan.top/,1
https://www.diskussionsforen-ebay-community.de-ws.ikiyapi.com/index.php,0
http://69.176.89.195/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&[email protected]&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signin,1
http://witty.id/index.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDDCfVGBH,1
https://internet-online-digital-login.shop/login/,0
https://redfriday-promo.com/MeusProdutos/Prefetch.php?skullid=31747455,1
https://redfriday-promo.com/MeusProdutos/Prefetch.php?skullid=31747455&fbclid=IwAR3NvzlggAHAhieNHHA0FMakEQLoa5g8vcmA8zL-3WY1K8mZC7OOXwkVSJQ,1
http://69.176.89.151/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&[email protected]&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signin,1
https://www.caninoyfelinospoblado.com/step2.html,1
http://www.rakuten3.buzz/,0
http://bcpbetazonassegura-pe.tk/iniciar-sesion,1
https://mariettesylvieprev.wixsite.com/my-site,0
https://my.jcb.countdomaailpartdate.ml/,1
https://reactivaonlinebcpzonasegura.000webhostapp.com/,0
http://148.66.24.187/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;[email protected]&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,1
http://yahoo%2Eco%,0
https://teatwine.com/index.html?TXYtvyGBHUHuYGtFYRDETSxdRCFTGYBHUjNKmIJUHygVTYFCRTFgVybHUNjokmijnHUBgy,1
https://ebay.nascohvac.com/rUJzvvJO/gxHXpOeBavISAPIwzWMt/rpuorxw,1
http://seguridadprivadaddecuentasseguraspichi.onlinewebshop.net/,1
http://notification-identity-office-recovery.gq/pages.php,1
http://notification-identity-office-recovery.ga/pages.php,0
http://www.smdc-cacd.vip,1
http://bcpzonasegurabeta.viabcp.transferencia.pe.tipuahmed.com/personas/enlinea/viabcp/iniciar-sesion,1
https://www.eposcrd.com/,1
https://www.radiolac.ch/wp-includes/pomo/american/secure/,1
https://jp-rakuten.b1t.top/,1
https://avxxvxz.jpjd.xyz/,0
http://www.smbc-jp.cc/,1
https://myattnow.weebly.com/,1
https://bellsttattnetverify.weebly.com/,0
https://founder-admin-ck-18896331864589076.tk/Login_to_Facebook.html,0
https://founder-admin-ck-18896331864589077.tk/Login_to_Facebook.html,0
https://founder-admin-ck-18896331864589078.tk/Login_to_Facebook.html,1
https://founder-admin-ck-18896331864589079.tk/Login_to_Facebook.html,0
https://founder-admin-ck-18896331864589080.tk/checkpoint_next.html?Facebook_Update=,0
https://rb.gy/pgbtfi?Facebook_Update,0
https://founder-admin-ck-18896331864589080.tk/Login_to_Facebook.html,0
https://u15071325.ct.sendgrid.net/ls/click?upn=88KWVAR7xjhF6S-2FkLBq78mu5s-2FCZG1r2ErGVAnmnxOs-3D4Cg4_pbbmKCQPvQwPqod44EY103fT7oyTkymZI2xkFtC-2BwINQKZo-2FvIx4a-2Fe9MMz9vSwU3EkMl3Y20czGW6kvCN-2BYehpmZqPsIqqzmdJYTA66BYv-2FjTBSzCdD5G7geUtrnnzAXjcmnyPy07-2BhDCNkU8NTz86mQG6IbJzfJiWbWX1uEJqUrhSvJOKUTblb2AjuSvV-2FA5LCn2vhPWXvYqgimfg-2Fiu5a9gvDwVVGy6KsdMuS-2BVU-3D,1
https://jp-rakuten.l-1.top/,1
https://jp-rakuten.g-1.top/,1
https://jp-rakuten.k-1.top/,1
http://velocitopia53.com/xsvyotbetf.html?TXYtvyGBHUHuYGtFYRDETSxRdCFTGYBHUjNKmIJUHygVTYFCRTFVgybHUNjokmijnHUBgy,1
https://www.smbc-jp.cc/,1
https://online.caixaemergencialeconomicafederal-gov-br.site/web/acesso.php,0
http://online.caixaemergencialeconomicafederal-gov-br.site/web/acesso.php,0
https://company-11326489780965444.tk/checkpoint_next.html?Facebook_Update=,0
https://rb.gy/gnzrsx?Facebook_Update,0
https://company-11326489780965444.tk/Login_to_Facebook.html,0
https://company-11326489780965443.tk/Login_to_Facebook.html,0
https://company-11326489780965442.tk/Login_to_Facebook.html,0
http://fondoriesgoslaborales.gov.co/wp-includes/SimplePie/Parse/view_ajax.php?weather=112srrscp0f0&inside=check&garden=sign,1
https://black-friday-magazineluiza.com/?produto=jogo-de-panelas-tramontina-solar-aco-inox-fundo-triplo-inducao-6-pecas-pegador-de-massa/p/jd7b853b09/ud/cjpn/&uid=11,1
https://black-friday-magazineluiza.com/?produto=smartphone-samsung-galaxy-s10-128gb-preto-4g-8gb-ram-tela-61-cam-tripla-cam-selfie-10mp/p/222251600/te/gs10/&uid=10,1
https://black-friday-magazineluiza.com/?produto=smart-tv-4k-crystal-uhd-58-samsung-un58tu7020gxzd-wi-fi-bluetooth-hdr10-2-hdmi-1-usb/p/193435500/et/elit/&uid=7,1
https://parcel.emiratespost.ae.oplosmarketing.co.ke/uae/a64959806d92091ca45edd13d0edb1fa/,0
https://parcel.emiratespost.ae.oplosmarketing.co.ke/uae/,0
https://www.smdc-cacd.vip/,1
http://www.enricavereniimmobiliare.it/OLD/test/14/swiss/,1
https://alosalamfenhadlaghborakhayghberto.blogspot.com/,0
https://myeeonline-account.com/account/index?ac=ee,0
https://myeeonline-account.com/,0
https://meravilla.it/index.html?TXYtvyGBHUHuYGtFYRDETSxdCRFTGYBHUjNKmIJUHygVTYFCRTFVgybHUNjokmijnHUBgy,1
https://sants-authorize-security.com/secure/,1
https://u15071325.ct.sendgrid.net/ls/click?upn=88KWVAR7xjhF6S-2FkLBq78mu5s-2FCZG1r2ErGVAnmnxOs-3DNhed_SQHuRqZiVnU80SfMLcGbZMf4m4RVNXSQIYxdS7DjdVyIGzIBJOnzHrQYVsdxTDpgwCgyPZyTGiVDY0ysND-2FWQq7D1o6mAt50SVlS-2BtJQb-2FS4LyTQ88h8-2FCNwnNq64hUxeU-2FPuKG4lzgrBlR9q4LOd08JGOk3JaCd6EhIKl6VWEbIEiDtb6r2s1-2F-2FEkZn48blv8bF-2F3dxxcSf2JIQ8bj9005dOLPagfi8CHNJSyEE4-2FiRX-2F0r3IUWzG874fV-2BbvtI,1
https://reactivaperuzonasegurabcponline.000webhostapp.com/,0
https://www.nab-cancel-payid.com/ib.nab.com.au/nabib/login.php,0
https://reviews.methodbooks.com/https/,0
https://reviews.methodbooks.com/https,0
http://reviews.methodbooks.com/https,0
http://reviews.methodbooks.com/https/,1
https://aqtv.tv/dhl-secure-inc.html,1
https://oruma.eu-gb.cf.appdomain.cloud/,0
http://ca74070c843716722.temporary.link/0DE5F8F5DAZF255DSMCPSKVLCD/FVRGCDFE26D68JDNCVRJ%20EF55EFR//VBF0H2EZ6FDS36BTHFDV2FVDVS//,1
https://wettstv.com/,1
https://ee-secureupdatebilling.com/account/index?ac=ee,0
https://ee-secureupdatebilling.com/,1
https://www.recommendedcouncil.com/chf/die/post/ch/switerzland/paket/wartat/sendung/auf/2021/ihr/process/Die-post//manage/index.php,1
https://esport-app.com/new.php,0
